price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits
,27/08/2020,48740784,0,0,0,0,10,0,1559
,27/08/2020,73318567,0,0,0,0,177,0,1307
74.97714286,26/08/2020,85004,35,0,0,98,254,0,2546
73.98225225,26/08/2020,4066298,111,0,0,270,643,0,1354
144.6364662,26/08/2020,6676673,266,0,0,1061,468,0,3048
239,26/08/2020,7061886,21,0,0,80,115,0,405
45.12818123,26/08/2020,31515569,243,0,0,1217,441,0,5304
,26/08/2020,32737302,0,0,0,0,187,0,1270
129.9,26/08/2020,32939029,13,0,0,53,590,0,697
,26/08/2020,48740784,0,0,0,0,29,0,1704
,26/08/2020,73318567,0,0,0,0,187,0,1270
76.92272727,25/08/2020,85004,22,0,0,112,231,0,2561
71.32312102,25/08/2020,4066298,157,0,0,300,745,0,1463
138.5896936,25/08/2020,6676673,359,0,0,1369,553,0,3236
239,25/08/2020,7061886,29,0,0,90,112,0,452
45.06346248,25/08/2020,31515569,231,0,0,1286,452,0,4686
,25/08/2020,32737302,0,0,0,0,219,0,1449
128.0538462,25/08/2020,32939029,13,0,0,59,652,0,746
,25/08/2020,48740784,0,0,0,0,14,0,1510
,25/08/2020,73318567,0,0,0,0,219,0,1449
76.30866667,24/08/2020,85004,30,0,0,108,188,0,2473
67.88198529,24/08/2020,4066298,272,0,0,503,809,0,1549
130.2367424,24/08/2020,6676673,528,0,0,1951,735,0,3609
239.4761905,24/08/2020,7061886,21,0,0,88,117,0,470
44.99,24/08/2020,31515569,192,0,0,1405,392,0,4425
,24/08/2020,32737302,0,0,0,0,206,0,1387
123.9,24/08/2020,32939029,21,0,0,72,663,0,761
,24/08/2020,48740784,0,0,0,0,26,0,1324
,24/08/2020,73318567,0,0,0,0,206,0,1387
74.59129032,23/08/2020,85004,31,0,0,106,157,0,2546
67.89855072,23/08/2020,4066298,207,0,0,406,668,0,1310
129.8981172,23/08/2020,6676673,478,0,0,1823,675,0,3057
229,23/08/2020,7061886,36,0,0,120,137,0,457
44.99,23/08/2020,31515569,213,0,0,1410,394,0,4041
,23/08/2020,32737302,0,0,0,0,226,0,1409
120.625,23/08/2020,32939029,36,0,0,136,560,0,625
,23/08/2020,48740784,0,0,0,0,24,0,1402
,23/08/2020,73318567,0,0,0,0,226,0,1409
72.1084375,22/08/2020,85004,32,0,0,165,181,0,2565
66.40689655,22/08/2020,4066298,232,0,0,514,721,0,1422
130.0015317,22/08/2020,6676673,457,0,0,1843,692,0,3474
229,22/08/2020,7061886,23,0,0,105,114,0,436
44.99,22/08/2020,31515569,315,0,0,1971,458,0,4405
,22/08/2020,32737302,0,0,0,0,160,0,1420
119.3,22/08/2020,32939029,45,0,0,200,629,0,752
,22/08/2020,48740784,0,0,0,0,23,0,1256
,22/08/2020,73318567,0,0,0,0,160,0,1420
73.18,21/08/2020,85004,63,0,0,185,293,0,4490
63.99646799,21/08/2020,4066298,453,0,0,951,1541,0,2656
131.0793037,21/08/2020,6676673,517,0,0,2830,923,0,4692
229,21/08/2020,7061886,26,0,0,99,142,0,558
44.99,21/08/2020,31515569,1144,0,0,4947,1521,0,7784
,21/08/2020,32737302,0,0,0,0,242,0,2372
119.4,21/08/2020,32939029,44,0,0,210,1218,0,1507
,21/08/2020,48740784,0,0,0,0,17,0,1865
,21/08/2020,73318567,0,0,0,0,242,0,2372
72.26622754,20/08/2020,85004,167,0,0,529,728,0,8063
64.02767429,20/08/2020,4066298,1879,0,0,3808,7639,0,9901
131.291358,20/08/2020,6676673,648,0,0,2242,988,0,5550
229,20/08/2020,7061886,54,0,0,122,309,0,1032
45.03262671,20/08/2020,31515569,2749,0,0,7834,3784,0,15914
,20/08/2020,32737302,0,0,0,0,478,0,4117
117.4660909,20/08/2020,32939029,110,0,0,422,2986,0,3412
,20/08/2020,48740784,0,0,0,0,15,0,2608
,20/08/2020,73318567,0,0,0,0,478,0,4117
72.95158416,19/08/2020,85004,101,0,0,407,659,0,8332
64.03826834,19/08/2020,4066298,1513,0,0,3223,8167,0,10246
130.1521437,19/08/2020,6676673,863,0,0,3143,1178,0,5240
229,19/08/2020,7061886,43,0,0,148,322,0,1028
44.99,19/08/2020,31515569,2149,0,0,8055,2902,0,12285
,19/08/2020,32737302,0,0,0,0,365,0,3612
119.2892754,19/08/2020,32939029,69,0,0,274,1770,0,2123
,19/08/2020,48740784,0,0,0,0,15,0,2455
,19/08/2020,73318567,0,0,0,0,365,0,3612
73.50989011,18/08/2020,85004,91,0,0,377,631,0,8807
64.0864412,18/08/2020,4066298,1301,0,0,3126,4888,0,7082
132.7080415,18/08/2020,6676673,771,0,0,2612,1094,0,5054
227.9565217,18/08/2020,7061886,46,0,0,193,284,0,1059
45.00096827,18/08/2020,31515569,2179,0,0,8742,3063,0,12467
,18/08/2020,32737302,0,0,0,0,457,0,4679
119.3263492,18/08/2020,32939029,126,0,0,525,1799,0,2348
,18/08/2020,48740784,0,0,0,0,26,0,2701
,18/08/2020,73318567,0,0,0,0,457,0,4679
68.60693548,17/08/2020,85004,62,0,0,264,283,0,3855
66.125842,17/08/2020,4066298,481,0,0,1313,1603,0,2800
137.5607073,17/08/2020,6676673,509,0,0,1655,699,0,3606
231.9302326,17/08/2020,7061886,43,0,0,128,178,0,577
44.99,17/08/2020,31515569,684,0,0,3567,1005,0,6154
,17/08/2020,32737302,0,0,0,0,308,0,3055
121.0962963,17/08/2020,32939029,54,0,0,262,1118,0,1351
,17/08/2020,48740784,0,0,0,0,11,0,1727
,17/08/2020,73318567,0,0,0,0,308,0,3055
73.65382353,16/08/2020,85004,34,0,0,96,143,0,2249
68.01767442,16/08/2020,4066298,258,0,0,576,934,0,1655
134.9662614,16/08/2020,6676673,329,0,0,1272,444,0,2788
235,16/08/2020,7061886,30,0,0,75,147,0,409
44.99,16/08/2020,31515569,207,0,0,998,315,0,3690
,16/08/2020,32737302,0,0,0,0,264,0,2909
122.1307692,16/08/2020,32939029,39,0,0,200,835,0,923
,16/08/2020,48740784,0,0,0,0,14,0,966
,16/08/2020,73318567,0,0,0,0,264,0,2909
73.63315789,15/08/2020,85004,38,0,0,91,168,0,2336
67.96469799,15/08/2020,4066298,298,0,0,487,980,0,1765
134.7345269,15/08/2020,6676673,391,0,0,1225,540,0,2859
238.6,15/08/2020,7061886,10,0,0,59,139,0,423
44.99,15/08/2020,31515569,190,0,0,913,351,0,4038
,15/08/2020,32737302,0,0,0,0,244,0,2877
134.61,15/08/2020,32939029,10,0,0,63,625,0,695
,15/08/2020,48740784,0,0,0,0,11,0,1112
,15/08/2020,73318567,0,0,0,0,244,0,2877
73.03410256,14/08/2020,85004,39,0,0,130,175,0,2285
67.90175719,14/08/2020,4066298,313,0,0,586,983,0,1771
134.6563099,14/08/2020,6676673,355,0,0,1244,509,0,2977
239,14/08/2020,7061886,15,0,0,58,107,0,371
44.99,14/08/2020,31515569,211,0,0,885,360,0,3616
,14/08/2020,32737302,0,0,0,1,271,0,2840
134.9,14/08/2020,32939029,8,0,0,50,593,0,648
,14/08/2020,48740784,0,0,0,0,9,0,1003
,14/08/2020,73318567,0,0,0,0,271,0,2840
71.59,13/08/2020,85004,51,0,0,161,174,0,2692
67.94937322,13/08/2020,4066298,351,0,0,618,1258,0,2141
136.3332258,13/08/2020,6676673,403,0,0,1491,566,0,3088
239,13/08/2020,7061886,23,0,0,60,116,0,359
44.99,13/08/2020,31515569,218,0,0,869,348,0,3534
,13/08/2020,32737302,0,0,0,0,342,0,2771
134.2875,13/08/2020,32939029,8,0,0,43,425,0,470
,13/08/2020,48740784,0,0,0,0,11,0,754
,13/08/2020,73318567,0,0,0,0,342,0,2771
73.35257143,12/08/2020,85004,35,0,0,139,146,0,3107
67.59998081,12/08/2020,4066298,521,0,0,837,3082,0,3905
133.3820619,12/08/2020,6676673,485,0,0,1587,656,0,2995
239,12/08/2020,7061886,21,0,0,56,109,0,397
44.99,12/08/2020,31515569,224,0,0,973,392,0,3706
,12/08/2020,32737302,0,0,0,0,416,0,2296
134.9,12/08/2020,32939029,11,0,0,38,472,0,518
,12/08/2020,48740784,0,0,0,0,8,0,861
,12/08/2020,73318567,0,0,0,0,416,0,2296
75.12931034,11/08/2020,85004,29,0,0,102,217,0,2723
66.61570629,11/08/2020,4066298,715,0,0,1298,3007,0,3817
134.5164634,11/08/2020,6676673,492,0,0,1554,699,0,3240
239,11/08/2020,7061886,14,0,0,48,140,0,439
45.48405974,11/08/2020,31515569,278,0,0,1401,423,0,3973
,11/08/2020,32737302,0,0,0,0,499,0,2154
134.2307692,11/08/2020,32939029,13,0,0,31,480,0,527
,11/08/2020,48740784,0,0,0,0,9,0,802
,11/08/2020,73318567,0,0,0,0,499,0,2154
75.115,10/08/2020,85004,42,0,0,105,244,0,3145
66.76748438,10/08/2020,4066298,640,0,0,1110,2259,0,3154
134.2985981,10/08/2020,6676673,428,0,0,1452,653,0,3719
239,10/08/2020,7061886,21,0,0,60,155,0,462
45.34931597,10/08/2020,31515569,226,0,0,1118,381,0,4009
,10/08/2020,32737302,0,0,0,0,526,0,2037
133.82,10/08/2020,32939029,15,0,0,55,505,0,565
,10/08/2020,48740784,0,0,0,0,6,0,980
,10/08/2020,73318567,0,0,0,0,526,0,2037
75.48291667,09/08/2020,85004,24,0,0,97,208,0,2575
67.35059016,09/08/2020,4066298,305,0,0,543,1021,0,1733
134,09/08/2020,6676673,349,0,0,1161,512,0,2885
239.7142857,09/08/2020,7061886,14,0,0,68,127,0,481
44.99,09/08/2020,31515569,197,0,0,874,290,0,3914
,09/08/2020,32737302,0,0,0,0,384,0,1696
134.7333333,09/08/2020,32939029,12,0,0,51,455,0,492
,09/08/2020,48740784,0,0,0,0,4,0,784
,09/08/2020,73318567,0,0,0,0,384,0,1696
74.0962963,08/08/2020,85004,27,0,0,112,199,0,2692
67.97,08/08/2020,4066298,295,0,0,555,1168,0,1857
131.6132813,08/08/2020,6676673,384,0,0,1173,528,0,2994
239,08/08/2020,7061886,21,0,0,64,148,0,442
44.99,08/08/2020,31515569,182,0,0,832,291,0,3651
,08/08/2020,32737302,0,0,0,0,475,0,1642
135.2153846,08/08/2020,32939029,13,0,0,52,520,0,556
,08/08/2020,48740784,0,0,0,0,2,0,815
,08/08/2020,73318567,0,0,0,0,475,0,1642
73.48128205,07/08/2020,85004,39,0,0,141,248,0,2805
68.68089701,07/08/2020,4066298,301,0,0,569,819,0,1587
133.0300481,07/08/2020,6676673,416,0,0,1234,616,0,3130
239,07/08/2020,7061886,9,0,0,46,126,0,425
44.99,07/08/2020,31515569,208,0,0,1034,332,0,3822
,07/08/2020,32737302,0,0,0,0,562,0,1596
133.45,07/08/2020,32939029,8,0,0,38,498,0,539
,07/08/2020,48740784,0,0,0,0,2,0,813
,07/08/2020,73318567,0,0,0,0,562,0,1596
74.90731707,06/08/2020,85004,41,0,0,124,258,0,3140
68.64513089,06/08/2020,4066298,382,0,0,733,1169,0,2037
134.5312057,06/08/2020,6676673,423,0,0,1297,695,0,3530
239,06/08/2020,7061886,27,0,0,70,179,0,515
44.99,06/08/2020,31515569,369,0,0,1152,782,0,4556
,06/08/2020,32737302,0,0,0,0,864,0,1597
133.7916667,06/08/2020,32939029,12,0,0,55,582,0,639
,06/08/2020,48740784,0,0,0,0,4,0,848
,06/08/2020,73318567,0,0,0,0,864,0,1597
74.71131579,05/08/2020,85004,38,0,0,139,263,0,3375
64.61347458,05/08/2020,4066298,590,0,0,1085,1445,0,2263
135.6,05/08/2020,6676673,502,0,0,1479,749,0,3695
239,05/08/2020,7061886,24,0,0,76,142,0,492
44.99,05/08/2020,31515569,320,0,0,1538,654,0,4326
,05/08/2020,32737302,0,0,0,0,918,0,1667
134.9,05/08/2020,32939029,8,0,0,52,626,0,667
,05/08/2020,48740784,0,0,0,0,2,0,995
,05/08/2020,73318567,0,0,0,0,918,0,1667
75.07131579,04/08/2020,85004,38,0,0,161,265,0,3179
66.56652661,04/08/2020,4066298,357,0,0,618,827,0,1697
139.3055422,04/08/2020,6676673,415,0,0,1355,690,0,3753
239,04/08/2020,7061886,22,0,0,68,123,0,463
45.07138694,04/08/2020,31515569,248,0,0,975,380,0,3405
,04/08/2020,32737302,0,0,0,0,698,0,1432
134.9,04/08/2020,32939029,16,0,0,62,733,0,782
,04/08/2020,48740784,0,0,0,0,1,0,719
,04/08/2020,73318567,0,0,0,0,698,0,1432
73.29863636,03/08/2020,85004,44,0,0,164,252,0,2836
68.43725191,03/08/2020,4066298,262,0,0,503,810,0,1528
140.9852547,03/08/2020,6676673,373,0,0,1411,609,0,3289
239,03/08/2020,7061886,12,0,0,49,116,0,388
44.99,03/08/2020,31515569,216,0,0,1016,417,0,3356
,03/08/2020,32737302,0,0,0,0,645,0,1417
135.7588235,03/08/2020,32939029,17,0,0,58,807,0,857
,03/08/2020,48740784,0,0,0,0,2,0,641
,03/08/2020,73318567,0,0,0,0,645,0,1417
71.28193548,02/08/2020,85004,31,0,0,122,201,0,2270
68.54391026,02/08/2020,4066298,156,0,0,359,500,0,1037
146.0815827,02/08/2020,6676673,278,0,0,1022,475,0,2962
239,02/08/2020,7061886,16,0,0,50,93,0,277
44.99,02/08/2020,31515569,209,0,0,902,370,0,2831
,02/08/2020,32737302,0,0,0,0,576,0,1326
134.9,02/08/2020,32939029,7,0,0,31,659,0,694
,02/08/2020,48740784,0,0,0,0,1,0,529
,02/08/2020,73318567,0,0,0,0,576,0,1326
73.0995,01/08/2020,85004,20,0,0,128,193,0,1999
68.60254237,01/08/2020,4066298,118,0,0,277,323,0,753
138.272434,01/08/2020,6676673,341,0,0,1425,486,0,2680
239,01/08/2020,7061886,4,0,0,40,74,0,240
45.13427219,01/08/2020,31515569,169,0,0,830,327,0,2562
,01/08/2020,32737302,0,0,0,0,538,0,2449
132.4075,01/08/2020,32939029,12,0,0,80,548,0,585
,01/08/2020,48740784,0,0,0,0,0,0,455
,01/08/2020,73318567,0,0,0,0,538,0,2449
74.56391304,31/07/2020,85004,23,0,0,132,167,0,1776
69.11935065,31/07/2020,4066298,77,0,0,196,234,0,647
131.5338753,31/07/2020,6676673,369,0,0,1349,497,0,2245
239,31/07/2020,7061886,7,0,0,40,67,0,222
44.99,31/07/2020,31515569,181,0,0,848,297,0,2421
,31/07/2020,32737302,0,0,0,0,506,0,2504
129.9,31/07/2020,32939029,8,0,0,59,445,0,480
,31/07/2020,48740784,0,0,0,0,0,0,367
,31/07/2020,73318567,0,0,0,0,506,0,2504
72.40782609,30/07/2020,85004,46,0,0,209,274,0,2274
68.42253623,30/07/2020,4066298,138,0,0,364,456,0,1020
134.1151685,30/07/2020,6676673,356,0,0,1574,510,0,2398
239,30/07/2020,7061886,12,0,0,48,88,0,252
44.99,30/07/2020,31515569,177,0,0,1082,330,0,2762
,30/07/2020,32737302,0,0,0,0,628,0,1637
129.9,30/07/2020,32939029,7,0,0,59,560,0,606
,30/07/2020,48740784,0,0,0,0,1,0,527
,30/07/2020,73318567,0,0,0,0,628,0,1637
75.20875,29/07/2020,85004,16,0,0,70,152,0,2150
67.88656904,29/07/2020,4066298,239,0,0,627,605,0,1150
131.5725191,29/07/2020,6676673,393,0,0,1354,528,0,2495
239,29/07/2020,7061886,15,0,0,47,87,0,263
44.99,29/07/2020,31515569,151,0,0,815,271,0,2880
,29/07/2020,32737302,0,0,0,1,670,0,1456
132.68,29/07/2020,32939029,14,0,0,65,648,0,680
,29/07/2020,48740784,0,0,0,0,2,0,526
,29/07/2020,73318567,0,0,0,0,670,0,1456
74.85,28/07/2020,85004,17,0,0,125,168,0,2356
67.16849817,28/07/2020,4066298,273,0,0,509,702,0,1233
130.5606796,28/07/2020,6676673,412,0,0,1558,556,0,2623
239,28/07/2020,7061886,11,0,0,57,88,0,271
44.99,28/07/2020,31515569,196,0,0,856,306,0,2986
,28/07/2020,32737302,0,0,0,0,697,0,1403
130.67,28/07/2020,32939029,5,0,0,17,433,0,474
,28/07/2020,48740784,0,0,0,0,0,0,516
,28/07/2020,73318567,0,0,0,0,697,0,1403
74.62884615,27/07/2020,85004,26,0,0,90,153,0,2143
65.19871252,27/07/2020,4066298,567,0,0,1089,1203,0,1799
131.1681818,27/07/2020,6676673,396,0,0,1489,595,0,2649
236.8947368,27/07/2020,7061886,19,0,0,74,82,0,290
44.99,27/07/2020,31515569,175,0,0,827,283,0,3130
,27/07/2020,32737302,0,0,0,0,781,0,1700
126.82,27/07/2020,32939029,25,0,0,98,378,0,417
,27/07/2020,48740784,0,0,0,0,0,0,496
,27/07/2020,73318567,0,0,0,0,781,0,1700
74.97722222,26/07/2020,85004,36,0,0,80,212,0,2959
64.27917995,26/07/2020,4066298,1317,0,0,2332,2185,0,2804
128.3237323,26/07/2020,6676673,493,0,0,1461,731,0,3202
229,26/07/2020,7061886,38,0,0,94,137,0,446
44.99,26/07/2020,31515569,224,0,0,837,505,0,4366
,26/07/2020,32737302,0,0,0,1,844,0,1900
129.9,26/07/2020,32939029,19,0,0,67,598,0,627
,26/07/2020,48740784,0,0,0,0,2,0,611
,26/07/2020,73318567,0,0,0,0,844,0,1900
73.34735294,25/07/2020,85004,34,0,0,143,170,0,2961
64.76921292,25/07/2020,4066298,991,0,0,1357,1954,0,2555
120.120332,25/07/2020,6676673,723,0,0,1885,941,0,3863
229.8333333,25/07/2020,7061886,24,0,0,90,120,0,487
44.99,25/07/2020,31515569,254,0,0,971,558,0,4476
,25/07/2020,32737302,0,0,0,0,953,0,2151
132.1021739,25/07/2020,32939029,23,0,0,73,553,0,592
,25/07/2020,48740784,0,0,0,0,2,0,736
,25/07/2020,73318567,0,0,0,0,953,0,2151
73.4916,24/07/2020,85004,25,0,0,127,169,0,2367
68.17543919,24/07/2020,4066298,296,0,0,722,954,0,1530
119.1276596,24/07/2020,6676673,658,0,0,2219,871,0,3206
253.9444444,24/07/2020,7061886,18,0,0,62,85,0,365
44.99,24/07/2020,31515569,179,0,0,991,306,0,3826
,24/07/2020,32737302,0,0,0,0,837,0,1961
127.5127273,24/07/2020,32939029,22,0,0,90,504,0,548
,24/07/2020,48740784,0,0,0,0,1,0,577
,24/07/2020,73318567,0,0,0,0,837,0,1961
75.6,23/07/2020,85004,24,0,0,92,174,0,2354
69.022,23/07/2020,4066298,235,0,0,519,894,0,1520
120.4266212,23/07/2020,6676673,586,0,0,1798,801,0,2942
249,23/07/2020,7061886,13,0,0,45,81,0,341
44.99,23/07/2020,31515569,199,0,0,874,302,0,3954
,23/07/2020,32737302,0,0,0,0,1005,0,2071
137.1533333,23/07/2020,32939029,15,0,0,64,400,0,434
,23/07/2020,48740784,0,0,0,0,0,0,529
,23/07/2020,73318567,0,0,0,0,1005,0,2071
75.6,22/07/2020,85004,25,0,0,99,186,0,2198
61.90932609,22/07/2020,4066298,460,0,0,944,1205,0,1922
123.4872865,22/07/2020,6676673,527,0,0,1659,715,0,3014
249,22/07/2020,7061886,18,0,0,47,83,0,340
44.99,22/07/2020,31515569,238,0,0,917,365,0,4044
,22/07/2020,32737302,0,0,0,0,1037,0,2127
135.7571429,22/07/2020,32939029,14,0,0,90,483,0,518
,22/07/2020,48740784,0,0,0,0,0,0,582
,22/07/2020,73318567,0,0,0,0,1037,0,2127
76.37769231,21/07/2020,85004,26,0,0,78,168,0,2494
70.91959259,21/07/2020,4066298,270,0,0,511,1047,0,1798
120.7166139,21/07/2020,6676673,632,0,0,1873,816,0,3193
256.5,21/07/2020,7061886,8,0,0,36,94,0,375
44.99,21/07/2020,31515569,244,0,0,986,360,0,4736
59.99,21/07/2020,32737302,1,0,0,7,1197,0,14389
137.6728571,21/07/2020,32939029,14,0,0,59,525,0,559
,21/07/2020,48740784,0,0,0,0,0,0,766
,21/07/2020,73318567,0,0,0,0,1197,0,14389
78.952,20/07/2020,85004,25,0,0,89,181,0,2398
69.53861607,20/07/2020,4066298,224,0,0,530,932,0,1694
122.6830619,20/07/2020,6676673,614,0,0,1876,833,0,3181
259,20/07/2020,7061886,8,0,0,30,118,0,411
44.99,20/07/2020,31515569,239,0,0,998,338,0,3933
,20/07/2020,32737302,0,0,0,0,1188,0,2769
136.7625,20/07/2020,32939029,16,0,0,55,466,0,497
,20/07/2020,48740784,0,0,0,0,0,0,451
,20/07/2020,73318567,0,0,0,0,1188,0,2769
76.12789474,19/07/2020,85004,19,0,0,105,164,0,2287
70.02293814,19/07/2020,4066298,194,0,0,397,686,0,1254
118.9649682,19/07/2020,6676673,628,0,0,2157,786,0,2698
259,19/07/2020,7061886,7,0,0,46,104,0,364
44.99,19/07/2020,31515569,232,0,0,1156,333,0,3635
,19/07/2020,32737302,0,0,0,0,1097,0,3233
134.5,19/07/2020,32939029,21,0,0,72,442,0,482
,19/07/2020,48740784,0,0,0,0,1,0,449
,19/07/2020,73318567,0,0,0,0,1097,0,3233
75.87357143,18/07/2020,85004,42,0,0,140,142,0,2037
70.80353293,18/07/2020,4066298,167,0,0,391,705,0,1359
113.9345345,18/07/2020,6676673,666,0,0,2446,834,0,2857
259,18/07/2020,7061886,4,0,0,34,88,0,342
44.99,18/07/2020,31515569,236,0,0,1592,327,0,3801
,18/07/2020,32737302,0,0,0,0,955,0,2871
134.5275,18/07/2020,32939029,8,0,0,45,361,0,389
,18/07/2020,48740784,0,0,0,0,2,0,480
,18/07/2020,73318567,0,0,0,0,955,0,2871
75.55862069,17/07/2020,85004,29,0,0,115,173,0,2631
73.00896552,17/07/2020,4066298,87,0,0,176,588,0,1445
118.5066667,17/07/2020,6676673,735,0,0,2164,924,0,3207
263.4545455,17/07/2020,7061886,11,0,0,40,93,0,342
44.99,17/07/2020,31515569,220,0,0,1129,310,0,4112
59.99,17/07/2020,32737302,1,0,0,15,1021,0,3060
135.94,17/07/2020,32939029,7,0,0,45,514,0,553
,17/07/2020,48740784,0,0,0,0,0,0,616
,17/07/2020,73318567,0,0,0,0,1021,0,3060
75.459375,16/07/2020,85004,32,0,0,122,299,0,3391
73.33646154,16/07/2020,4066298,195,0,0,360,776,0,1685
123.0726094,16/07/2020,6676673,617,0,0,1910,907,0,3275
244.9130435,16/07/2020,7061886,23,0,0,65,109,0,388
44.99,16/07/2020,31515569,267,0,0,1098,383,0,3937
,16/07/2020,32737302,0,0,0,1,1004,0,2923
134.6940909,16/07/2020,32939029,22,0,0,111,596,0,648
,16/07/2020,48740784,0,0,0,0,1,0,578
,16/07/2020,73318567,0,0,0,0,1004,0,2923
75.57272727,15/07/2020,85004,22,0,0,80,203,0,2380
73.46828221,15/07/2020,4066298,163,0,0,361,600,0,1384
122.5287846,15/07/2020,6676673,469,0,0,1583,696,0,3022
225.862069,15/07/2020,7061886,29,0,0,110,128,0,400
45.05753684,15/07/2020,31515569,247,0,0,1028,357,0,3967
,15/07/2020,32737302,0,0,0,0,940,0,2751
135.655,15/07/2020,32939029,18,0,0,71,539,0,573
,15/07/2020,48740784,0,0,0,0,1,0,620
,15/07/2020,73318567,0,0,0,0,940,0,2751
75.49032258,14/07/2020,85004,31,0,0,90,179,0,2202
73.69582192,14/07/2020,4066298,146,0,0,253,547,0,1135
120.2080036,14/07/2020,6676673,561,0,0,1734,770,0,2978
229,14/07/2020,7061886,24,0,0,54,100,0,316
44.99,14/07/2020,31515569,233,0,0,989,361,0,3565
,14/07/2020,32737302,0,0,0,0,1143,0,3107
129.263125,14/07/2020,32939029,16,0,0,87,468,0,488
,14/07/2020,48740784,0,0,0,0,0,0,617
,14/07/2020,73318567,0,0,0,0,1143,0,3107
75.43136364,13/07/2020,85004,22,0,0,104,207,0,2443
70.17273109,13/07/2020,4066298,238,0,0,462,955,0,1593
122.5583333,13/07/2020,6676673,480,0,0,1638,708,0,3184
229,13/07/2020,7061886,27,0,0,86,119,0,413
44.88126892,13/07/2020,31515569,231,0,0,1109,337,0,3840
,13/07/2020,32737302,0,0,0,0,1022,0,4066
130.3073077,13/07/2020,32939029,26,0,0,103,456,0,495
,13/07/2020,48740784,0,0,0,0,0,0,467
,13/07/2020,73318567,0,0,0,0,1022,0,4066
75.91,12/07/2020,85004,19,0,0,99,180,0,2580
70.08331797,12/07/2020,4066298,217,0,0,428,1178,0,1787
119,12/07/2020,6676673,531,0,0,1831,795,0,2915
229,12/07/2020,7061886,23,0,0,88,108,0,375
45.09992523,12/07/2020,31515569,214,0,0,1153,325,0,3885
,12/07/2020,32737302,0,0,0,1,1241,0,4890
130.4,12/07/2020,32939029,20,0,0,140,452,0,472
,12/07/2020,48740784,0,0,0,0,0,0,468
,12/07/2020,73318567,0,0,0,0,1241,0,4890
74.53464286,11/07/2020,85004,28,0,0,137,249,0,3092
71.01445946,11/07/2020,4066298,222,0,0,523,855,0,1488
116.896129,11/07/2020,6676673,620,0,0,2241,865,0,3127
226.3434783,11/07/2020,7061886,23,0,0,85,109,0,356
43.07069164,11/07/2020,31515569,347,0,0,1986,459,0,4425
59.99,11/07/2020,32737302,1,0,0,3,1040,0,4078
131.9,11/07/2020,32939029,15,0,0,105,480,0,514
,11/07/2020,48740784,0,0,0,0,2,0,498
,11/07/2020,73318567,0,0,0,0,1040,0,4078
69.9,10/07/2020,85004,67,0,0,224,394,0,4230
70.22214815,10/07/2020,4066298,405,0,0,856,1967,0,2928
118.0014825,10/07/2020,6676673,715,0,0,2455,1026,0,4073
219,10/07/2020,7061886,52,0,0,141,143,0,496
38.99,10/07/2020,31515569,980,0,0,4188,1216,0,6912
,10/07/2020,32737302,0,0,0,0,1799,0,4809
134.9,10/07/2020,32939029,20,0,0,69,742,0,795
,10/07/2020,48740784,0,0,0,0,9,0,764
,10/07/2020,73318567,0,0,0,0,1799,0,4809
69.9,09/07/2020,85004,117,0,0,365,658,0,7381
70.87,09/07/2020,4066298,600,0,0,1230,3587,0,5158
116.0176314,09/07/2020,6676673,1883,0,0,6085,2321,0,6490
219.3225806,09/07/2020,7061886,62,0,0,215,257,0,836
39.00758333,09/07/2020,31515569,1680,0,0,6031,2153,0,10538
59.99,09/07/2020,32737302,2,0,0,7,2948,0,5847
134.436,09/07/2020,32939029,25,0,0,84,1524,0,1588
,09/07/2020,48740784,0,0,0,0,5,0,934
,09/07/2020,73318567,0,0,0,0,2948,0,5847
70.33564356,08/07/2020,85004,101,0,0,300,621,0,7213
73.08586207,08/07/2020,4066298,319,0,0,712,2419,0,3847
119.3366228,08/07/2020,6676673,912,0,0,2971,1444,0,5295
219,08/07/2020,7061886,136,0,0,593,348,0,1354
38.99,08/07/2020,31515569,1545,0,0,6165,1957,0,9323
59.99,08/07/2020,32737302,1,0,0,4,2827,0,5800
134.9,08/07/2020,32939029,18,0,0,66,1271,0,1342
,08/07/2020,48740784,0,0,0,0,5,0,985
,08/07/2020,73318567,0,0,0,0,2827,0,5800
71,07/07/2020,85004,106,0,0,321,694,0,6716
72.65974217,07/07/2020,4066298,543,0,0,1517,4039,0,5770
119.394145,07/07/2020,6676673,1076,0,0,3962,1506,0,9087
215.2637363,07/07/2020,7061886,91,0,0,411,276,0,865
38.99,07/07/2020,31515569,1487,0,0,7095,1937,0,10252
59.99,07/07/2020,32737302,1,0,0,6,3152,0,7156
136.2428571,07/07/2020,32939029,21,0,0,133,1486,0,1557
,07/07/2020,48740784,0,0,0,0,9,0,1047
,07/07/2020,73318567,0,0,0,0,3152,0,7156
78.00058824,06/07/2020,85004,34,0,0,159,293,0,3029
74.54835391,06/07/2020,4066298,243,0,0,598,1281,0,2074
121.8798396,06/07/2020,6676673,873,0,0,3371,1161,0,4036
226.3809524,06/07/2020,7061886,42,0,0,140,117,0,454
43.16765043,06/07/2020,31515569,349,0,0,2169,498,0,5300
59.99,06/07/2020,32737302,2,0,0,2,2130,0,4486
139.1116667,06/07/2020,32939029,6,0,0,50,587,0,629
,06/07/2020,48740784,0,0,0,0,3,0,647
,06/07/2020,73318567,0,0,0,0,2130,0,4486
